Index,TemperatureC,Dew PointC,Humidity,Sea Level PressurehPa,VisibilityKm,WindDirDegrees,energyConsumption,Date
5479,22.8,16.1,66.0,1013.7,16.1,0.0,57.678,2012-08-16 08:00:00
5480,25.0,16.7,60.0,1013.6,16.1,0.0,63.762525,2012-08-16 09:00:00
5481,26.7,16.7,54.0,1013.6,16.1,350.0,66.096275,2012-08-16 10:00:00
5482,27.2,16.1,50.0,1013.4,,350.0,66.9297583333,2012-08-16 11:00:00
5483,28.3,13.9,41.0,1013.0,16.1,0.0,67.0131083333,2012-08-16 12:00:00
5484,28.9,12.8,37.0,1012.9,16.1,340.0,66.8464166667,2012-08-16 13:00:00
5485,29.4,12.2,34.0,1012.7,16.1,310.0,65.7628916667,2012-08-16 14:00:00
5486,29.4,12.2,34.0,1012.6,16.1,330.0,64.679375,2012-08-16 15:00:00
5487,29.4,13.3,37.0,1012.3,16.1,280.0,62.0122,2012-08-16 16:00:00
5488,28.9,12.8,37.0,1011.9,16.1,0.0,57.92805,2012-08-16 17:00:00
5489,28.3,13.3,39.0,1011.8,16.1,320.0,50.8433,2012-08-16 18:00:00
5490,23.3,15.6,62.0,1011.9,16.1,0.0,43.1751,2012-08-16 19:00:00
5491,21.1,15.6,71.0,1012.3,16.1,0.0,40.0911833333,2012-08-16 20:00:00
5492,19.4,15.6,79.0,1012.5,16.1,0.0,35.25695,2012-08-16 21:00:00
5493,18.9,16.1,84.0,1012.8,16.1,0.0,32.58975,2012-08-16 22:00:00
5494,18.9,15.6,81.0,1012.9,16.1,0.0,28.58895,2012-08-16 23:00:00
5495,18.3,15.6,84.0,1012.9,16.1,0.0,29.0057,2012-08-17 00:00:00
5496,18.3,15.6,84.0,1012.7,16.1,0.0,29.0057,2012-08-17 01:00:00
5497,17.8,15.6,87.0,1012.4,16.1,0.0,29.0057,2012-08-17 02:00:00
5498,17.2,15.6,90.0,1012.1,12.9,0.0,28.92235,2012-08-17 03:00:00
5499,17.8,16.1,90.0,1011.4,14.5,0.0,29.8392,2012-08-17 04:00:00
5500,17.2,16.1,93.0,1011.3,11.3,0.0,36.5905416667,2012-08-17 05:00:00
5501,18.3,16.7,90.0,1011.8,8.0,0.0,45.59225,2012-08-17 06:00:00
5502,21.1,18.3,84.0,1011.8,11.3,0.0,55.59425,2012-08-17 07:00:00
5503,24.4,19.4,74.0,1011.8,16.1,220.0,58.09475,2012-08-17 08:00:00
5504,27.2,18.3,58.0,1011.8,16.1,0.0,63.5124833333,2012-08-17 09:00:00
5505,28.9,17.8,51.0,1011.6,16.1,230.0,65.2628083333,2012-08-17 10:00:00
5506,30.0,17.2,46.0,1010.8,16.1,220.0,64.9294166667,2012-08-17 11:00:00
5507,31.1,17.8,45.0,1010.4,16.1,230.0,64.9294166667,2012-08-17 12:00:00
5508,31.7,17.8,43.0,1010.0,16.1,0.0,64.3459916667,2012-08-17 13:00:00
5509,31.1,17.2,43.0,1009.6,16.1,220.0,64.1792916667,2012-08-17 14:00:00
5510,31.1,18.3,46.0,1008.8,16.1,0.0,61.8455,2012-08-17 15:00:00
5511,31.7,17.8,43.0,1008.4,16.1,0.0,57.678,2012-08-17 16:00:00
5512,31.1,17.2,43.0,1008.5,16.1,230.0,53.59385,2012-08-17 17:00:00
5513,28.3,19.4,58.0,1008.9,16.1,160.0,45.59225,2012-08-17 18:00:00
5514,26.7,20.6,69.0,1009.1,14.5,0.0,39.0076666667,2012-08-17 19:00:00
5515,26.1,20.6,72.0,1009.2,16.1,0.0,36.0071,2012-08-17 20:00:00
5516,25.0,18.3,66.0,1010.1,16.1,350.0,31.0061,2012-08-17 21:00:00
5517,23.9,18.9,73.0,1010.6,16.1,0.0,29.25575,2012-08-17 22:00:00
5518,21.7,19.4,87.0,1010.8,12.9,360.0,29.25575,2012-08-17 23:00:00
5519,21.1,19.4,90.0,1010.3,9.7,30.0,27.0053,2012-08-18 00:00:00
5520,21.7,20.0,90.0,1010.6,8.0,350.0,25.6717,2012-08-18 01:00:00
5521,21.55,20.0,90.5,1010.8,7.2,10.0,25.6717,2012-08-18 02:00:00
5522,19.8,17.733333333333334,87.66666666666667,1010.7000000000002,13.4,246.66666666666663,25.505,2012-08-18 03:00:00
5523,18.966666666666665,17.066666666666666,88.66666666666667,1011.0666666666666,13.433333333333332,356.6666666666667,25.6717,2012-08-18 04:00:00
5524,18.15,16.85,92.0,1011.25,11.3,180.0,26.5052,2012-08-18 05:00:00
5525,18.15,16.35,89.0,1011.95,13.7,15.0,32.6731,2012-08-18 06:00:00
5526,18.3,16.7,90.0,1012.4,16.1,0.0,35.09025,2012-08-18 07:00:00
5527,18.9,17.2,90.0,1012.4,16.1,20.0,37.090625,2012-08-18 08:00:00
5528,20.2,16.900000000000002,81.33333333333333,1012.5,16.1,130.0,42.92505,2012-08-18 09:00:00
5529,22.2,16.7,71.0,1013.1,16.1,40.0,44.5087,2012-08-18 10:00:00
5530,23.3,16.7,66.0,1013.0,16.1,0.0,43.92525,2012-08-18 11:00:00
5531,23.8,16.366666666666667,63.333333333333336,1012.8333333333334,16.1,130.0,43.8419,2012-08-18 12:00:00
5532,25.0,15.6,56.0,1012.2,16.1,340.0,42.1749083333,2012-08-18 13:00:00
5533,25.6,15.6,54.0,1011.7,16.1,90.0,39.174375,2012-08-18 14:00:00
5534,26.7,15.0,48.0,1011.3,16.1,30.0,37.9241416667,2012-08-18 15:00:00
5535,25.6,15.6,54.0,1011.1,16.1,10.0,38.4242333333,2012-08-18 16:00:00
5536,26.7,13.9,45.0,1010.9,16.1,330.0,38.1741833333,2012-08-18 17:00:00
5537,25.6,13.9,48.0,1011.3,16.1,330.0,34.92355,2012-08-18 18:00:00
5538,21.1,16.7,76.0,1011.8,16.1,0.0,29.0057,2012-08-18 19:00:00
5539,18.9,16.1,84.0,1012.3,16.1,0.0,27.8388,2012-08-18 20:00:00
5540,17.8,15.0,84.0,1012.9,16.1,0.0,26.42185,2012-08-18 21:00:00
5541,17.2,15.6,90.0,1013.7,16.1,0.0,25.92175,2012-08-18 22:00:00
5542,16.7,15.0,90.0,1013.7,16.1,0.0,26.1718,2012-08-18 23:00:00
5543,16.1,15.0,93.0,1013.8,14.5,0.0,26.08845,2012-08-19 00:00:00
5544,15.6,14.4,93.0,1013.7,14.5,0.0,26.0051,2012-08-19 01:00:00
5545,15.0,13.9,93.0,1013.8,,0.0,26.08845,2012-08-19 02:00:00
5546,14.4,13.3,93.0,1014.3,11.3,0.0,25.92175,2012-08-19 03:00:00
5547,14.4,13.3,93.0,1014.6,16.1,0.0,26.1718,2012-08-19 04:00:00
5548,14.4,13.3,93.0,1014.3,16.1,0.0,26.58855,2012-08-19 05:00:00
5549,14.4,13.3,93.0,1014.5,14.5,0.0,28.25555,2012-08-19 06:00:00
5550,17.2,15.0,87.0,1014.9,16.1,0.0,28.08885,2012-08-19 07:00:00
5551,18.9,14.4,75.0,1015.0,16.1,0.0,29.92255,2012-08-19 08:00:00
5552,20.6,15.6,73.0,1015.3,16.1,0.0,33.0064916667,2012-08-19 09:00:00
5553,21.1,15.6,71.0,1015.0,16.1,0.0,36.3405,2012-08-19 10:00:00
5554,22.2,15.6,66.0,1015.2,16.1,60.0,35.59035,2012-08-19 11:00:00
5555,23.9,15.0,57.0,1015.0,16.1,0.0,34.09005,2012-08-19 12:00:00
5556,24.4,13.9,52.0,1014.5,16.1,0.0,34.3401,2012-08-19 13:00:00
5557,24.4,14.4,54.0,1014.0,16.1,70.0,34.1734,2012-08-19 14:00:00
5558,23.9,13.9,53.0,1013.7,16.1,0.0,33.42325,2012-08-19 15:00:00
5559,23.3,14.4,57.0,1013.4,16.1,0.0,32.25635,2012-08-19 16:00:00
5560,22.8,15.6,64.0,1013.5,16.1,0.0,31.1728,2012-08-19 17:00:00
5561,22.2,16.1,68.0,1013.4,16.1,0.0,28.0055,2012-08-19 18:00:00
5562,21.1,16.7,76.0,1013.4,16.1,0.0,28.3389,2012-08-19 19:00:00
5563,21.1,16.7,76.0,1013.3,16.1,0.0,28.08885,2012-08-19 20:00:00
5564,20.0,17.2,84.0,1013.6,16.1,0.0,26.6719,2012-08-19 21:00:00
5565,19.4,17.8,90.0,1013.8,16.1,0.0,26.5052,2012-08-19 22:00:00
5566,19.4,17.2,87.0,1013.6,16.1,0.0,26.42185,2012-08-19 23:00:00
5567,19.4,16.7,84.0,1013.3,16.1,0.0,26.8386,2012-08-20 00:00:00
5568,18.9,17.2,90.0,1012.9,16.1,0.0,26.25515,2012-08-20 01:00:00
5569,18.3,16.7,90.0,1012.4,16.1,0.0,26.0051,2012-08-20 02:00:00
5570,18.3,16.7,90.0,1011.9,16.1,0.0,26.0051,2012-08-20 03:00:00
5571,17.8,16.1,90.0,1011.7,16.1,0.0,27.172,2012-08-20 04:00:00
5572,17.2,16.1,93.0,1012.2,16.1,0.0,34.3400916667,2012-08-20 05:00:00
5573,17.8,16.1,90.0,1012.5,16.1,0.0,44.0086416667,2012-08-20 06:00:00
5574,18.9,16.7,87.0,1012.6,16.1,0.0,55.42755,2012-08-20 07:00:00
5575,21.7,15.6,68.0,1012.8,16.1,0.0,58.1781,2012-08-20 08:00:00
5576,22.2,15.0,64.0,1012.6,16.1,0.0,63.2624416667,2012-08-20 09:00:00
5577,23.3,13.9,55.0,1013.2,16.1,0.0,64.4293333333,2012-08-20 10:00:00
5578,23.9,13.9,53.0,1012.8,16.1,0.0,65.8462416667,2012-08-20 11:00:00
5579,23.9,12.8,50.0,1012.6,16.1,70.0,66.1796166667,2012-08-20 12:00:00
5580,24.4,13.9,52.0,1012.3,16.1,0.0,66.1796333333,2012-08-20 13:00:00
5581,25.6,13.3,46.0,1011.5,16.1,0.0,65.4294916667,2012-08-20 14:00:00
5582,26.1,13.9,47.0,1011.0,16.1,0.0,64.679375,2012-08-20 15:00:00
5583,25.6,13.9,48.0,1010.8,16.1,0.0,62.0122,2012-08-20 16:00:00
5584,25.6,15.0,52.0,1011.2,16.1,0.0,57.42795,2012-08-20 17:00:00
5585,24.4,17.2,64.0,1011.5,16.1,0.0,49.5097,2012-08-20 18:00:00
5586,23.3,17.8,71.0,1012.0,16.1,0.0,42.0082,2012-08-20 19:00:00
5587,22.2,17.8,76.0,1012.7,16.1,160.0,38.6742583333,2012-08-20 20:00:00
5588,21.7,17.8,78.0,1013.0,16.1,0.0,33.1732,2012-08-20 21:00:00
5589,21.7,17.8,78.0,1013.0,16.1,0.0,28.92235,2012-08-20 22:00:00
5590,21.1,17.8,81.0,1013.4,16.1,0.0,25.8384,2012-08-20 23:00:00
5591,20.6,18.3,87.0,1014.0,16.1,0.0,26.0051,2012-08-21 00:00:00
5592,21.1,16.7,76.0,1014.0,16.1,320.0,26.1718,2012-08-21 01:00:00
5593,20.6,16.1,75.0,1014.5,16.1,0.0,26.0051,2012-08-21 02:00:00
5594,20.0,16.7,81.0,1014.7,16.1,0.0,26.0051,2012-08-21 03:00:00
5595,18.3,16.7,90.0,1014.8,16.1,0.0,26.8386,2012-08-21 04:00:00
5596,17.2,16.1,93.0,1015.4,11.3,0.0,32.8398,2012-08-21 05:00:00
5597,17.2,16.1,93.0,1016.1,9.7,0.0,41.9249,2012-08-21 06:00:00
5598,19.4,16.7,84.0,1016.5,16.1,0.0,51.76015,2012-08-21 07:00:00
5599,20.6,16.7,78.0,1016.6,16.1,0.0,56.011,2012-08-21 08:00:00
5600,22.8,16.7,68.0,1016.8,16.1,0.0,62.09555,2012-08-21 09:00:00
5601,23.9,15.6,60.0,1017.1,16.1,0.0,64.0126,2012-08-21 10:00:00
5602,25.0,15.0,54.0,1017.3,16.1,0.0,64.9294083333,2012-08-21 11:00:00
5603,25.6,15.6,54.0,1017.3,16.1,0.0,65.3461583333,2012-08-21 12:00:00
5604,26.7,14.4,47.0,1017.4,16.1,0.0,65.7629,2012-08-21 13:00:00
5605,27.2,13.9,44.0,1017.1,16.1,0.0,65.0961083333,2012-08-21 14:00:00
5606,27.2,13.9,44.0,1017.0,16.1,80.0,63.5125,2012-08-21 15:00:00
5607,27.2,14.4,45.0,1016.7,16.1,0.0,61.5121,2012-08-21 16:00:00
5608,27.2,15.6,49.0,1016.9,16.1,100.0,56.5111,2012-08-21 17:00:00
5609,25.6,16.1,56.0,1016.9,16.1,0.0,49.1763,2012-08-21 18:00:00
5610,23.3,17.8,71.0,1017.4,16.1,130.0,41.8415083333,2012-08-21 19:00:00
5611,22.2,18.3,78.0,1018.1,16.1,120.0,38.1741833333,2012-08-21 20:00:00
5612,21.1,17.8,81.0,1018.7,16.1,0.0,34.1734,2012-08-21 21:00:00
5613,21.1,17.8,81.0,1019.0,16.1,0.0,31.75625,2012-08-21 22:00:00
5614,19.4,17.8,90.0,1019.1,16.1,0.0,28.58895,2012-08-21 23:00:00
5615,19.4,17.8,90.0,1019.0,12.9,0.0,28.6723,2012-08-22 00:00:00
5616,18.9,17.8,93.0,1019.0,11.3,0.0,28.6723,2012-08-22 01:00:00
5617,17.8,16.7,93.0,1019.1,4.8,0.0,28.58895,2012-08-22 02:00:00
5618,17.2,16.1,93.0,1019.0,9.7,0.0,28.6723,2012-08-22 03:00:00
5619,16.85,15.8,93.5,1018.9,2.6,0.0,29.6725,2012-08-22 04:00:00
5620,16.67142857142857,15.657142857142857,93.85714285714286,1018.9000000000002,3.4857142857142853,0.0,35.3403,2012-08-22 05:00:00
5621,16.425,15.65,95.25,1019.475,2.5,0.0,44.9254583333,2012-08-22 06:00:00
5622,17.325,16.3,93.75,1020.075,5.4,0.0,53.5105,2012-08-22 07:00:00
5623,21.7,18.9,84.0,1020.6,8.0,0.0,57.5113,2012-08-22 08:00:00
5624,25.0,18.3,66.0,1020.8,16.1,0.0,63.8458916667,2012-08-22 09:00:00
5625,25.6,17.2,60.0,1020.9,16.1,0.0,65.9296,2012-08-22 10:00:00
5626,27.8,16.1,49.0,1020.8,16.1,0.0,67.6799,2012-08-22 11:00:00
5627,28.3,15.0,44.0,1020.6,16.1,110.0,67.3465,2012-08-22 12:00:00
5628,28.9,15.6,44.0,1020.1,16.1,0.0,66.5130166667,2012-08-22 13:00:00
5629,28.3,13.3,39.0,1019.5,14.5,0.0,66.2629666667,2012-08-22 14:00:00
5630,28.9,14.4,41.0,1019.2,16.1,0.0,64.7627083333,2012-08-22 15:00:00
5631,28.3,13.3,39.0,1019.0,16.1,0.0,61.8455,2012-08-22 16:00:00
5632,27.2,16.7,52.0,1018.9,16.1,0.0,56.92785,2012-08-22 17:00:00
5633,25.6,16.7,58.0,1019.0,16.1,140.0,49.343,2012-08-22 18:00:00
5634,23.9,17.8,69.0,1019.5,16.1,140.0,43.09175,2012-08-22 19:00:00
5635,22.8,18.3,76.0,1020.0,16.1,140.0,39.0910083333,2012-08-22 20:00:00
5636,21.7,18.3,81.0,1020.5,16.1,0.0,34.6735,2012-08-22 21:00:00
5637,20.0,18.3,90.0,1020.7,14.5,0.0,30.92275,2012-08-22 22:00:00
5638,,,,,,,27.8388,2012-08-22 23:00:00
5639,18.3,17.2,93.0,1020.6,9.7,0.0,28.0055,2012-08-23 00:00:00
5640,18.3,17.2,93.0,1020.4,9.7,0.0,28.1722,2012-08-23 01:00:00
5641,17.8,16.7,93.0,1020.5,4.8,0.0,28.3389,2012-08-23 02:00:00
5642,,,,,,,28.3389,2012-08-23 03:00:00
5643,16.94,15.919999999999998,93.8,1020.5,3.68,0.0,29.5058,2012-08-23 04:00:00
5644,16.900000000000002,15.866666666666667,93.66666666666669,1020.8,6.3,0.0,36.1737916667,2012-08-23 05:00:00
5645,16.740000000000002,16.02,95.6,1021.22,3.04,0.0,44.8421083333,2012-08-23 06:00:00
5646,18.3,17.2,93.0,1021.5,6.4,0.0,53.76055,2012-08-23 07:00:00
5647,22.2,19.4,84.0,1021.4,9.7,0.0,57.42795,2012-08-23 08:00:00
5648,24.4,19.4,74.0,1021.6,16.1,0.0,63.5124833333,2012-08-23 09:00:00
5649,26.7,18.3,60.0,1021.6,16.1,0.0,65.6795416667,2012-08-23 10:00:00
5650,27.2,17.2,54.0,1021.4,16.1,110.0,67.92995,2012-08-23 11:00:00
5651,28.9,16.7,47.0,1021.1,16.1,0.0,67.013125,2012-08-23 12:00:00
5652,29.4,13.9,38.0,1020.5,16.1,0.0,66.596375,2012-08-23 13:00:00
5653,30.0,15.0,40.0,1020.1,16.1,0.0,64.846075,2012-08-23 14:00:00
5654,30.0,14.4,38.0,1019.6,16.1,90.0,63.1790916667,2012-08-23 15:00:00
5655,30.0,15.0,40.0,1019.4,16.1,0.0,61.09535,2012-08-23 16:00:00
5656,27.8,16.7,51.0,1019.5,16.1,190.0,57.1779,2012-08-23 17:00:00
5657,26.1,16.7,56.0,1019.8,16.1,0.0,50.42655,2012-08-23 18:00:00
5658,23.9,16.7,64.0,1019.8,16.1,0.0,43.0084,2012-08-23 19:00:00
5659,22.8,17.2,71.0,1020.3,16.1,0.0,39.4243916667,2012-08-23 20:00:00
5660,21.7,17.2,75.0,1020.6,16.1,0.0,34.42345,2012-08-23 21:00:00
5661,20.6,17.8,84.0,1020.7,16.1,0.0,30.42265,2012-08-23 22:00:00
5662,20.0,17.8,87.0,1020.8,16.1,0.0,27.25535,2012-08-23 23:00:00
5663,19.4,17.2,87.0,1020.6,11.3,0.0,27.172,2012-08-24 00:00:00
5664,18.9,17.2,90.0,1020.2,9.7,0.0,27.6721,2012-08-24 01:00:00
5665,18.3,17.2,93.0,1020.4,6.4,0.0,27.58875,2012-08-24 02:00:00
5666,18.3,17.2,93.0,1020.4,8.0,0.0,27.5054,2012-08-24 03:00:00
5667,17.2,16.7,97.0,1020.4,9.7,0.0,28.3389,2012-08-24 04:00:00
5668,17.066666666666666,16.366666666666667,95.66666666666669,1020.5,4.800000000000001,0.0,35.2569416667,2012-08-24 05:00:00
5669,17.05,16.025,93.75,1020.85,3.8,0.0,44.5087166667,2012-08-24 06:00:00
5670,17.95,17.4,96.5,1021.3,5.6,0.0,52.92705,2012-08-24 07:00:00
5671,21.7,19.4,87.0,1021.2,9.7,0.0,57.3446,2012-08-24 08:00:00
5672,25.0,18.3,66.0,1021.4,14.5,10.0,62.59565,2012-08-24 09:00:00
5673,26.7,18.3,60.0,1021.6,16.1,0.0,63.7625416667,2012-08-24 10:00:00
5674,28.9,16.7,47.0,1021.5,16.1,110.0,64.4293333333,2012-08-24 11:00:00
5675,30.0,16.1,43.0,1021.1,16.1,0.0,63.6792,2012-08-24 12:00:00
5676,,,,,,,63.09575,2012-08-24 13:00:00
5677,30.6,14.4,37.0,1020.5,16.1,130.0,62.92905,2012-08-24 14:00:00
5678,30.0,15.6,41.0,1020.2,16.1,130.0,60.42855,2012-08-24 15:00:00
5679,30.6,15.6,40.0,1020.1,16.1,70.0,56.09435,2012-08-24 16:00:00
5680,28.9,17.2,49.0,1020.4,16.1,150.0,51.5101,2012-08-24 17:00:00
5681,27.2,16.7,52.0,1020.4,16.1,140.0,45.09215,2012-08-24 18:00:00
5682,25.6,17.2,60.0,1020.8,16.1,0.0,38.3408666667,2012-08-24 19:00:00
5683,23.3,17.8,71.0,1021.5,16.1,0.0,35.25695,2012-08-24 20:00:00
5684,22.8,17.8,73.0,1021.8,16.1,0.0,30.42265,2012-08-24 21:00:00
5685,21.1,17.8,81.0,1021.8,16.1,0.0,29.42245,2012-08-24 22:00:00
5686,20.6,17.8,84.0,1022.0,16.1,0.0,29.1724,2012-08-24 23:00:00
5687,20.0,17.8,87.0,1022.2,12.9,0.0,26.42185,2012-08-25 00:00:00
5688,20.0,18.3,90.0,1022.2,11.3,0.0,25.6717,2012-08-25 01:00:00
5689,20.0,18.3,90.0,1022.1,9.7,0.0,25.75505,2012-08-25 02:00:00
5690,19.4,17.8,90.0,1022.1,8.0,50.0,25.58835,2012-08-25 03:00:00
5691,19.4,18.3,93.0,1022.0,9.7,0.0,25.8384,2012-08-25 04:00:00
5692,19.4,17.8,90.0,1022.5,9.7,0.0,26.6719,2012-08-25 05:00:00
5693,,,,,,,33.1732,2012-08-25 06:00:00
5694,20.6,18.9,90.0,1023.5,9.7,0.0,35.75705,2012-08-25 07:00:00
5695,22.2,18.9,81.0,1023.9,16.1,0.0,37.8407666667,2012-08-25 08:00:00
5696,24.4,20.0,76.0,1024.1,16.1,0.0,43.59185,2012-08-25 09:00:00
5697,26.1,19.4,66.0,1024.1,16.1,110.0,44.75875,2012-08-25 10:00:00
5698,,,,,,,44.342,2012-08-25 11:00:00
5699,26.7,18.9,62.0,1023.6,16.1,110.0,43.92525,2012-08-25 12:00:00
5700,26.7,18.9,62.0,1023.2,16.1,80.0,42.8417,2012-08-25 13:00:00
5701,26.1,20.0,69.0,1023.2,16.1,80.0,40.3412416667,2012-08-25 14:00:00
5702,25.6,19.4,68.0,1023.2,16.1,80.0,37.6741,2012-08-25 15:00:00
5703,25.6,18.9,66.0,1023.4,16.1,80.0,37.6741,2012-08-25 16:00:00
5704,25.0,19.4,71.0,1023.3,16.1,80.0,36.75725,2012-08-25 17:00:00
5705,24.4,20.0,76.0,1023.7,16.1,0.0,33.92335,2012-08-25 18:00:00
5706,23.3,18.9,76.0,1023.9,16.1,80.0,28.42225,2012-08-25 19:00:00
5707,22.8,18.3,76.0,1024.2,16.1,50.0,27.58875,2012-08-25 20:00:00
5708,21.7,18.3,81.0,1024.0,16.1,90.0,26.42185,2012-08-25 21:00:00
5709,21.7,18.3,81.0,1024.1,16.1,80.0,26.25515,2012-08-25 22:00:00
5710,21.1,17.8,81.0,1024.0,16.1,0.0,26.25515,2012-08-25 23:00:00
5711,20.6,17.8,84.0,1024.0,16.1,0.0,26.1718,2012-08-26 00:00:00
5712,20.6,17.8,84.0,1023.3,16.1,70.0,26.1718,2012-08-26 01:00:00
5713,20.6,17.8,84.0,1023.6,16.1,80.0,26.1718,2012-08-26 02:00:00
5714,20.6,18.3,87.0,1023.3,16.1,0.0,26.25515,2012-08-26 03:00:00
5715,21.7,18.9,84.0,1023.8,16.1,0.0,24.4214583333,2012-08-26 04:00:00
5716,21.1,18.3,84.0,1024.0,16.1,110.0,26.58855,2012-08-26 05:00:00
5717,21.1,18.3,84.0,1024.9,16.1,100.0,28.839,2012-08-26 06:00:00
5718,22.2,18.9,81.0,1025.1,16.1,0.0,28.1722,2012-08-26 07:00:00
5719,23.3,18.9,76.0,1025.5,16.1,50.0,30.3393,2012-08-26 08:00:00
5720,25.0,18.9,69.0,1025.7,16.1,90.0,33.8399833333,2012-08-26 09:00:00
5721,26.1,18.9,64.0,1025.4,16.1,80.0,38.507575,2012-08-26 10:00:00
5722,27.2,17.8,56.0,1025.2,16.1,70.0,36.8406,2012-08-26 11:00:00
5723,28.3,17.2,51.0,1024.6,16.1,80.0,34.8402,2012-08-26 12:00:00
5724,28.3,16.7,49.0,1024.1,16.1,100.0,34.59015,2012-08-26 13:00:00
5725,28.3,16.7,49.0,1023.5,16.1,100.0,34.5068,2012-08-26 14:00:00
5726,27.8,17.2,52.0,1023.6,16.1,70.0,34.3401,2012-08-26 15:00:00
5727,27.2,17.2,54.0,1023.3,16.1,0.0,32.8398,2012-08-26 16:00:00
5728,26.7,17.8,58.0,1023.5,16.1,120.0,32.42305,2012-08-26 17:00:00
5729,25.6,17.2,60.0,1023.0,16.1,100.0,28.839,2012-08-26 18:00:00
5730,23.9,18.3,71.0,1023.3,16.1,110.0,28.1722,2012-08-26 19:00:00
5731,22.8,18.9,79.0,1023.3,16.1,0.0,27.75545,2012-08-26 20:00:00
5732,22.2,18.9,81.0,1023.4,16.1,0.0,26.1718,2012-08-26 21:00:00
5733,22.2,19.4,84.0,1023.6,16.1,0.0,26.3385,2012-08-26 22:00:00
5734,21.7,19.4,87.0,1023.2,16.1,0.0,26.3385,2012-08-26 23:00:00
5735,21.1,19.4,90.0,1022.3,16.1,0.0,26.58855,2012-08-27 00:00:00
5736,20.6,19.4,93.0,1021.7,16.1,0.0,26.58855,2012-08-27 01:00:00
5737,21.1,19.4,90.0,1021.3,14.5,0.0,26.5052,2012-08-27 02:00:00
5738,20.6,19.4,93.0,1021.0,12.9,0.0,26.25515,2012-08-27 03:00:00
5739,20.6,18.9,90.0,1020.9,11.3,0.0,26.6719,2012-08-27 04:00:00
5740,20.0,18.9,93.0,1020.9,6.4,0.0,36.2571416667,2012-08-27 05:00:00
5741,20.6,18.9,90.0,1021.2,12.9,0.0,46.3424,2012-08-27 06:00:00
5742,21.35,19.5,89.0,1021.3,10.45,0.0,58.8449,2012-08-27 07:00:00
5743,23.5,21.175,86.75,1020.95,14.9,102.5,62.0122,2012-08-27 08:00:00
5744,27.1,22.4,75.5,1020.65,16.1,0.0,67.2631583333,2012-08-27 09:00:00
5745,28.3,22.2,69.0,1020.2,16.1,0.0,67.8466,2012-08-27 10:00:00
5746,23.380000000000003,21.64,89.8,1020.1,7.640000000000001,204.0,69.93035,2012-08-27 11:00:00
5747,26.55,22.9,80.5,1019.15,16.1,65.0,70.8472,2012-08-27 12:00:00
5748,25.866666666666664,22.566666666666663,81.66666666666667,1018.5666666666666,16.1,126.66666666666669,70.59715,2012-08-27 13:00:00
5749,23.98333333333333,22.03333333333333,89.16666666666667,1018.35,3.6,100.0,69.3469,2012-08-27 14:00:00
5750,25.6,23.3,87.0,1017.3,16.1,160.0,67.9299583333,2012-08-27 15:00:00
5751,25.3,22.975,87.0,1016.8,9.55,67.5,65.7628833333,2012-08-27 16:00:00
5752,27.8,23.9,79.0,1015.8,16.1,0.0,60.59525,2012-08-27 17:00:00
5753,27.2,22.8,77.0,1015.7,16.1,0.0,53.09375,2012-08-27 18:00:00
5754,25.0,21.7,82.0,1015.5,16.1,0.0,45.25885,2012-08-27 19:00:00
5755,23.9,21.7,87.0,1015.6,16.1,0.0,41.9248583333,2012-08-27 20:00:00
5756,23.9,22.2,90.0,1015.2,16.1,170.0,36.0071,2012-08-27 21:00:00
5757,23.9,21.7,87.0,1014.9,16.1,0.0,31.0061,2012-08-27 22:00:00
5758,23.9,22.2,90.0,1014.8,16.1,0.0,27.3387,2012-08-27 23:00:00
5759,23.9,22.2,90.0,1014.4,16.1,0.0,27.3387,2012-08-28 00:00:00
5760,23.9,22.2,90.0,1013.8,16.1,0.0,27.3387,2012-08-28 01:00:00
5761,23.95,22.1,89.5,1013.2,16.1,0.0,27.172,2012-08-28 02:00:00
5762,23.3,22.2,93.0,1012.3,16.1,0.0,27.08865,2012-08-28 03:00:00
5763,23.95,22.1,89.5,1012.4,16.1,110.0,27.6721,2012-08-28 04:00:00
5764,23.96666666666667,22.6,92.33333333333331,1012.1333333333332,13.966666666666669,0.0,36.42385,2012-08-28 05:00:00
5765,23.9,22.2,90.0,1012.4,4.8,230.0,46.3424,2012-08-28 06:00:00
5766,23.15,21.85,92.5,1012.4,5.2,240.0,57.678,2012-08-28 07:00:00
5767,23.9,22.2,90.0,1012.2,9.7,230.0,59.345,2012-08-28 08:00:00
5768,24.4,22.2,87.0,1012.4,14.5,250.0,64.7627166667,2012-08-28 09:00:00
5769,26.23333333333333,21.9,76.66666666666667,1012.3333333333334,16.1,260.0,68.0133083333,2012-08-28 10:00:00
5770,27.4,21.05,68.5,1012.05,16.1,300.0,69.0135,2012-08-28 11:00:00
5771,28.45,20.5,62.0,1011.55,16.1,335.0,68.59675,2012-08-28 12:00:00
5772,29.4,19.4,55.0,1010.7,16.1,340.0,68.0133083333,2012-08-28 13:00:00
5773,30.6,17.2,44.0,1010.2,16.1,310.0,67.09645,2012-08-28 14:00:00
5774,30.0,16.1,43.0,1010.1,16.1,320.0,66.0129333333,2012-08-28 15:00:00
5775,30.0,14.4,38.0,1010.5,16.1,280.0,64.012575,2012-08-28 16:00:00
5776,30.0,15.0,40.0,1010.8,16.1,310.0,59.0116,2012-08-28 17:00:00
